ArrivalRate,device_write,cpus,memory,cpuLoad,Throughput,ResponseTime
480,20mb,0.5,500m,500,477,2.9
480,20mb,0.5,500m,400,456,3.8
480,20mb,0.5,500m,500,467,2.9
500,20mb,0.5,500m,400,478,5.8
500,20mb,0.5,500m,500,489,5.1
500,20mb,0.5,500m,400,498,6.8
500,20mb,0.5,500m,500,479,4.1
500,20mb,0.5,500m,400,489,5.8
500,20mb,0.5,500m,500,490,5.1
500,20mb,0.5,500m,400,478,6.8
500,20mb,0.5,500m,500,467,5.9
500,20mb,0.5,500m,400,498,5.7
500,20mb,0.5,500m,500,489,5.3
500,20mb,0.5,500m,400,478,5.8
500,20mb,0.5,500m,500,489,5.1
500,20mb,0.5,500m,400,477,5.3
500,20mb,0.5,500m,500,489,5.1
500,20mb,0.5,500m,400,488,5.8
500,20mb,0.5,500m,500,489,5.1
520,20mb,0.5,500m,400,478,15.8
520,20mb,0.5,500m,500,489,16.1
520,20mb,0.5,500m,400,498,15.8
520,20mb,0.5,500m,500,489,17.1
520,20mb,0.5,500m,400,478,16.2
520,20mb,0.5,500m,500,483,16.1
520,20mb,0.5,500m,400,468,15.8
520,20mb,0.5,500m,500,469,16.1
520,20mb,0.5,500m,400,498,15.8
520,20mb,0.5,500m,500,479,16.1
520,20mb,0.5,500m,400,498,16.8
520,20mb,0.5,500m,500,459,16.1
520,20mb,0.5,500m,400,488,15.8
520,20mb,0.5,500m,500,499,17.1
520,20mb,0.5,500m,400,468,18.8
520,20mb,0.5,500m,500,479,15.1
540,20mb,0.5,500m,400,501.8,30.8
540,20mb,0.5,500m,500,489,31.1
540,20mb,0.5,500m,400,491.8,28.8
540,20mb,0.5,500m,500,489,34.1
540,20mb,0.5,500m,400,512.8,30.1
540,20mb,0.5,500m,500,489.8,31.1
540,20mb,0.5,500m,400,508.9,31.8
540,20mb,0.5,500m,500,514,28.1
540,20mb,0.5,500m,400,501.8,30.8
540,20mb,0.5,500m,500,479,39.1
540,20mb,0.5,500m,400,511.8,32.5
540,20mb,0.5,500m,500,502,31.1
540,20mb,0.5,500m,400,501.8,30.8
540,20mb,0.5,500m,500,489,31.1
540,20mb,0.5,500m,400,512.1,31.8
540,20mb,0.5,500m,500,489,31.1
560,20mb,0.5,500m,400,520.8,60.8
560,20mb,0.5,500m,500,489,60.1
560,20mb,0.5,500m,400,510.8,59.8
560,20mb,0.5,500m,500,499,58.1
560,20mb,0.5,500m,400,497.8,62.8
560,20mb,0.5,500m,500,489,57.1
560,20mb,0.5,500m,400,520.6,61.8
560,20mb,0.5,500m,500,487,62.1
560,20mb,0.5,500m,400,494.8,60
560,20mb,0.5,500m,500,489,60.1
560,20mb,0.5,500m,400,570.8,50.8
560,20mb,0.5,500m,500,479,60.1
560,20mb,0.5,500m,400,513.8,60.8
560,20mb,0.5,500m,500,489,56.1
560,20mb,0.5,500m,400,513.8,59.8
560,20mb,0.5,500m,500,480,60.1
580,20mb,0.5,500m,400,520.8,100.8
580,20mb,0.5,500m,500,519,100.1
580,20mb,0.5,500m,400,510.8,130.8
580,20mb,0.5,500m,500,500,120.1
580,20mb,0.5,500m,400,520.8,128.8
580,20mb,0.5,500m,500,529,122.1
580,20mb,0.5,500m,400,524.8,109.8
580,20mb,0.5,500m,500,509,118.1
580,20mb,0.5,500m,400,512.8,120.8
580,20mb,0.5,500m,500,500,130.1
580,20mb,0.5,500m,400,521.8,114.8
580,20mb,0.5,500m,500,512,112.1
580,20mb,0.5,500m,400,502.8,122.8
580,20mb,0.5,500m,500,506,125.1
580,20mb,0.5,500m,400,523.8,123.8
580,20mb,0.5,500m,500,519,120.1
600,20mb,0.5,500m,400,510.8,330.8
600,20mb,0.5,500m,500,520,310.1
600,20mb,0.5,500m,400,490.8,340.5
600,20mb,0.5,500m,500,520,335.1
600,20mb,0.5,500m,400,490.8,332.6
600,20mb,0.5,500m,500,500,334.4
600,20mb,0.5,500m,400,480.8,312.4
600,20mb,0.5,500m,500,520,356.3
600,20mb,0.5,500m,400,480.8,334.8
600,20mb,0.5,500m,500,500,353.1
600,20mb,0.5,500m,400,510.8,324.3
600,20mb,0.5,500m,500,518,323.2
600,20mb,0.5,500m,400,508.8,340.8
600,20mb,0.5,500m,500,512,320.1
600,20mb,0.5,500m,400,500.8,339.8
600,20mb,0.5,500m,500,510,340.4
620,20mb,0.5,500m,400,517.8,440.8
620,20mb,0.5,500m,500,523,430.1
620,20mb,0.5,500m,400,510.8,480.4
620,20mb,0.5,500m,500,523,470.3
620,20mb,0.5,500m,400,512.8,490.3
620,20mb,0.5,500m,500,521,470.2
620,20mb,0.5,500m,400,534.8,430.4
620,20mb,0.5,500m,500,490,440.2
620,20mb,0.5,500m,400,498.8,450.8
620,20mb,0.5,500m,500,520,440.1
620,20mb,0.5,500m,400,511.8,410.2
620,20mb,0.5,500m,500,519,420.5
620,20mb,0.5,500m,400,509.8,420.3
620,20mb,0.5,500m,500,512,410.3
620,20mb,0.5,500m,400,500.8,420.5
620,20mb,0.5,500m,500,490,420.1
640,20mb,0.5,500m,400,511.8,940.8
640,20mb,0.5,500m,500,522,930.1
640,20mb,0.5,500m,400,523.8,929.8
640,20mb,0.5,500m,500,501,954.1
640,20mb,0.5,500m,400,491.8,978.8
640,20mb,0.5,500m,500,492,945.1
640,20mb,0.5,500m,400,501.8,934.8
640,20mb,0.5,500m,500,582,967.1
640,20mb,0.5,500m,400,511.8,956.8
640,20mb,0.5,500m,500,532,945.7
640,20mb,0.5,500m,400,491.8,934.5
640,20mb,0.5,500m,500,467,938.4
640,20mb,0.5,500m,400,498.8,950.5
640,20mb,0.5,500m,500,478,949.1
640,20mb,0.5,500m,400,487.8,930.8
640,20mb,0.5,500m,500,490,960.1
660,20mb,0.5,500m,400,509.8,1000.8
660,20mb,0.5,500m,500,518,1000.1
660,20mb,0.5,500m,400,504.8,900.8
660,20mb,0.5,500m,500,500,1004.1
660,20mb,0.5,500m,400,508.8,1070.8
660,20mb,0.5,500m,500,495,1006.1
660,20mb,0.5,500m,400,509.8,978.8
660,20mb,0.5,500m,500,500,980.1
660,20mb,0.5,500m,400,524.8,1000.8
660,20mb,0.5,500m,500,456,996.1
660,20mb,0.5,500m,400,487.8,990.8
660,20mb,0.5,500m,500,490,987.1
660,20mb,0.5,500m,400,489.8,990.8
660,20mb,0.5,500m,500,496,903.1
660,20mb,0.5,500m,400,497.8,900.8
660,20mb,0.5,500m,500,499,1003.1
680,20mb,0.5,500m,400,510.8,1050.8
680,20mb,0.5,500m,500,498,1049.1
680,20mb,0.5,500m,400,520.8,1053.8
680,20mb,0.5,500m,500,498,1039.1
680,20mb,0.5,500m,400,470.8,1049.3
680,20mb,0.5,500m,500,488,1034.2
680,20mb,0.5,500m,400,500.8,1067.1
680,20mb,0.5,500m,500,508,1067.6
680,20mb,0.5,500m,400,500.8,1045.8
680,20mb,0.5,500m,500,488,1042.1
680,20mb,0.5,500m,400,520.8,1050.8
680,20mb,0.5,500m,500,478,1056.1
680,20mb,0.5,500m,400,508.8,1054.6
680,20mb,0.5,500m,500,499,1043.1
680,20mb,0.5,500m,400,512.8,1045.8
680,20mb,0.5,500m,500,491,1040.1
700,20mb,0.5,500m,400,498.8,1100.8
700,20mb,0.5,500m,500,523,1130.1
700,20mb,0.5,500m,400,510.8,1153.8
700,20mb,0.5,500m,500,499,1139.1
700,20mb,0.5,500m,400,490.8,1149.3
700,20mb,0.5,500m,500,488,1134.2
700,20mb,0.5,500m,400,510.8,1167.1
700,20mb,0.5,500m,500,508,1167.6
700,20mb,0.5,500m,400,500.8,1145.8
700,20mb,0.5,500m,500,498,1142.1
700,20mb,0.5,500m,400,520.8,1150.8
700,20mb,0.5,500m,500,428,1156.1
700,20mb,0.5,500m,400,518.8,1154.6
700,20mb,0.5,500m,500,429,1123.1
700,20mb,0.5,500m,400,502.8,1109.8
700,20mb,0.5,500m,500,491,1040.1
750,20mb,0.5,500m,400,488.8,1380.8
750,20mb,0.5,500m,500,513,1350.1
750,20mb,0.5,500m,400,478.8,1340.4
750,20mb,0.5,500m,500,503,1340.3
750,20mb,0.5,500m,400,478.8,1340.3
750,20mb,0.5,500m,500,513,1380.3
750,20mb,0.5,500m,400,498.8,1370.7
750,20mb,0.5,500m,500,504,1380.2
750,20mb,0.5,500m,400,498.8,1390.3
750,20mb,0.5,500m,500,500,1360.9
750,20mb,0.5,500m,400,478.8,1360.5
750,20mb,0.5,500m,500,508,1310.3
750,20mb,0.5,500m,400,479.8,1320.9
750,20mb,0.5,500m,500,508,1340.1
750,20mb,0.5,500m,400,518.8,1310.8
750,20mb,0.5,500m,500,516,1334.1
800,20mb,0.5,500m,400,498.6,1690.8
800,20mb,0.5,500m,500,517,1650.1
800,20mb,0.5,500m,400,498.3,1660.8
800,20mb,0.5,500m,500,523,1630.7
800,20mb,0.5,500m,400,497.6,1670.9
800,20mb,0.5,500m,500,512,1640.2
800,20mb,0.5,500m,400,518.6,1680.3
800,20mb,0.5,500m,500,487,1650.1
800,20mb,0.5,500m,400,518.6,1690.7
800,20mb,0.5,500m,500,513,1651.2
800,20mb,0.5,500m,400,477.6,1676.3
800,20mb,0.5,500m,500,497,1645.1
800,20mb,0.5,500m,400,518.6,1624.4
800,20mb,0.5,500m,500,527,1634.3
800,20mb,0.5,500m,400,498.6,1692.8
800,20mb,0.5,500m,500,507,1653.1
850,20mb,0.5,500m,400,498.6,1990.8
850,20mb,0.5,500m,500,517,1950.1
850,20mb,0.5,500m,400,488.6,1956.8
850,20mb,0.5,500m,500,507,1958.7
850,20mb,0.5,500m,400,478.6,1978.9
850,20mb,0.5,500m,500,517,1925.5
850,20mb,0.5,500m,400,506.6,1940.5
850,20mb,0.5,500m,500,510,1930.1
850,20mb,0.5,500m,400,518.6,1951.3
850,20mb,0.5,500m,500,512,1972.1
850,20mb,0.5,500m,400,491.6,1978.8
850,20mb,0.5,500m,500,513,1966.3
850,20mb,0.5,500m,400,494.6,1934.5
850,20mb,0.5,500m,500,515,1976.4
850,20mb,0.5,500m,400,493.6,1997.3
850,20mb,0.5,500m,500,512,1967.1
300,20mb,0.5,500m,400,300,0.9
300,20mb,0.5,500m,500,300,0.9
300,20mb,0.5,500m,400,300,0.9
300,20mb,0.5,500m,500,300,0.9
300,20mb,0.5,500m,400,300,0.9
300,20mb,0.5,500m,500,300,1
300,20mb,0.5,500m,400,300,0.9
300,20mb,0.5,500m,500,300,1
300,20mb,0.5,500m,400,300,1
300,20mb,0.5,500m,500,300,1
300,20mb,0.5,500m,400,300,0.9
300,20mb,0.5,500m,500,300,0.9
300,20mb,0.5,500m,400,300,1
300,20mb,0.5,500m,500,300,0.9
300,20mb,0.5,500m,400,300,1.1
300,20mb,0.5,500m,500,300,0.9
310,20mb,0.5,500m,400,310,0.9
310,20mb,0.5,500m,500,310,1
310,20mb,0.5,500m,400,310,1
310,20mb,0.5,500m,500,309.9,1
310,20mb,0.5,500m,400,310,1
310,20mb,0.5,500m,500,310,1
310,20mb,0.5,500m,400,310,1.2
310,20mb,0.5,500m,500,310,1
310,20mb,0.5,500m,400,310,1
310,20mb,0.5,500m,500,310,0.9
310,20mb,0.5,500m,400,303.5,18.2
310,20mb,0.5,500m,500,310,0.9
310,20mb,0.5,500m,400,310,0.9
310,20mb,0.5,500m,500,310,0.9
310,20mb,0.5,500m,400,310,0.8
310,20mb,0.5,500m,500,310,0.9
320,20mb,0.5,500m,400,318.4,4.1
320,20mb,0.5,500m,500,320,0.9
320,20mb,0.5,500m,400,320,1
320,20mb,0.5,500m,500,320,0.9
320,20mb,0.5,500m,400,320,1
320,20mb,0.5,500m,500,320,1
320,20mb,0.5,500m,400,320,0.9
320,20mb,0.5,500m,500,320,1
320,20mb,0.5,500m,400,320,1
320,20mb,0.5,500m,500,320,0.9
320,20mb,0.5,500m,400,320,2.2
320,20mb,0.5,500m,500,320,0.9
320,20mb,0.5,500m,400,320,0.9
320,20mb,0.5,500m,500,320,1
320,20mb,0.5,500m,400,320,0.9
320,20mb,0.5,500m,500,320,0.9
330,20mb,0.5,500m,400,330,0.9
330,20mb,0.5,500m,500,330,0.9
330,20mb,0.5,500m,400,330,0.9
330,20mb,0.5,500m,500,330,0.9
330,20mb,0.5,500m,400,330,0.9
330,20mb,0.5,500m,500,330,0.9
330,20mb,0.5,500m,400,330,1
330,20mb,0.5,500m,500,329.9,0.9
330,20mb,0.5,500m,400,330,0.9
330,20mb,0.5,500m,500,330,1
330,20mb,0.5,500m,400,330,0.9
330,20mb,0.5,500m,500,329.9,0.9
330,20mb,0.5,500m,400,330,0.9
330,20mb,0.5,500m,500,330,0.9
330,20mb,0.5,500m,400,329.9,1
330,20mb,0.5,500m,500,330,0.9
340,20mb,0.5,500m,400,340,0.9
340,20mb,0.5,500m,500,340,0.9
340,20mb,0.5,500m,400,340,0.9
340,20mb,0.5,500m,500,340,0.9
340,20mb,0.5,500m,400,340,0.9
340,20mb,0.5,500m,500,340,0.9
340,20mb,0.5,500m,400,340,1
340,20mb,0.5,500m,500,340,1
340,20mb,0.5,500m,400,340,0.9
340,20mb,0.5,500m,500,340,0.9
340,20mb,0.5,500m,400,340,0.9
340,20mb,0.5,500m,500,340,0.9
340,20mb,0.5,500m,400,340,0.9
340,20mb,0.5,500m,500,340,0.9
340,20mb,0.5,500m,400,340,0.9
340,20mb,0.5,500m,500,340,0.9
350,20mb,0.5,500m,400,350,1
350,20mb,0.5,500m,500,349.9,0.9
350,20mb,0.5,500m,400,350,0.8
350,20mb,0.5,500m,500,350,0.9
350,20mb,0.5,500m,400,350,1.8
350,20mb,0.5,500m,500,350,0.9
350,20mb,0.5,500m,400,350,0.9
350,20mb,0.5,500m,500,350,0.9
350,20mb,0.5,500m,400,350,0.9
350,20mb,0.5,500m,500,349.9,1
350,20mb,0.5,500m,400,350,0.9
350,20mb,0.5,500m,500,350,0.8
350,20mb,0.5,500m,400,350,1
350,20mb,0.5,500m,500,350,0.8
350,20mb,0.5,500m,400,350,0.9
350,20mb,0.5,500m,500,350,0.9
360,20mb,0.5,500m,400,360,0.9
360,20mb,0.5,500m,500,360,0.9
360,20mb,0.5,500m,400,360,0.9
360,20mb,0.5,500m,500,359.8,0.9
360,20mb,0.5,500m,400,359.9,0.9
360,20mb,0.5,500m,500,360,0.9
360,20mb,0.5,500m,400,360,0.9
360,20mb,0.5,500m,500,360,0.9
360,20mb,0.5,500m,400,359.9,0.8
360,20mb,0.5,500m,500,360,0.9
360,20mb,0.5,500m,400,360,0.9
360,20mb,0.5,500m,500,360,0.9
360,20mb,0.5,500m,400,360,0.9
360,20mb,0.5,500m,500,360,0.8
360,20mb,0.5,500m,400,359.9,0.8
360,20mb,0.5,500m,500,359.9,0.9
370,20mb,0.5,500m,400,370,0.9
370,20mb,0.5,500m,500,370,0.9
370,20mb,0.5,500m,400,369.9,0.8
370,20mb,0.5,500m,500,369.9,0.8
370,20mb,0.5,500m,400,370,1
370,20mb,0.5,500m,500,370,0.9
370,20mb,0.5,500m,400,370,0.9
370,20mb,0.5,500m,500,370,1.1
370,20mb,0.5,500m,400,370,0.8
370,20mb,0.5,500m,500,370,0.8
370,20mb,0.5,500m,400,370,0.9
370,20mb,0.5,500m,500,369.9,0.9
370,20mb,0.5,500m,400,370,0.9
370,20mb,0.5,500m,500,369.9,1
370,20mb,0.5,500m,400,369.9,0.9
370,20mb,0.5,500m,500,370,0.9
380,20mb,0.5,500m,400,379.9,0.9
380,20mb,0.5,500m,500,379.9,0.9
380,20mb,0.5,500m,400,379.9,0.8
380,20mb,0.5,500m,500,380,0.8
380,20mb,0.5,500m,400,380,0.9
380,20mb,0.5,500m,500,380,0.8
380,20mb,0.5,500m,400,379.9,0.9
380,20mb,0.5,500m,500,380,0.9
380,20mb,0.5,500m,400,380,0.9
380,20mb,0.5,500m,500,380,0.9
380,20mb,0.5,500m,400,380,0.8
380,20mb,0.5,500m,500,380,0.9
380,20mb,0.5,500m,400,379.9,0.8
380,20mb,0.5,500m,500,380,0.9
380,20mb,0.5,500m,400,379.9,0.9
380,20mb,0.5,500m,500,379.9,0.9
390,20mb,0.5,500m,400,389.9,0.8
390,20mb,0.5,500m,500,390,2.1
390,20mb,0.5,500m,400,389.9,0.8
390,20mb,0.5,500m,500,390,0.9
390,20mb,0.5,500m,400,389.9,0.8
390,20mb,0.5,500m,500,390,0.8
390,20mb,0.5,500m,400,389.9,0.8
390,20mb,0.5,500m,500,390,0.8
390,20mb,0.5,500m,400,390,0.8
390,20mb,0.5,500m,500,389.9,0.9
390,20mb,0.5,500m,400,389.9,0.8
390,20mb,0.5,500m,500,389.9,0.8
390,20mb,0.5,500m,400,390,0.8
390,20mb,0.5,500m,500,390,0.9
390,20mb,0.5,500m,400,390,0.8
390,20mb,0.5,500m,500,390,0.9
300,20mb,0.5,600m,400,300,0.9
300,20mb,0.5,600m,500,300,0.9
300,20mb,0.5,600m,400,300,1
300,20mb,0.5,600m,500,300,0.9
300,20mb,0.5,600m,400,300,0.9
300,20mb,0.5,600m,500,300,0.9
300,20mb,0.5,600m,400,300,0.9
300,20mb,0.5,600m,500,300,0.9
300,20mb,0.5,600m,400,300,0.9
300,20mb,0.5,600m,500,300,1
300,20mb,0.5,600m,400,300,0.9
300,20mb,0.5,600m,500,300,0.9
300,20mb,0.5,600m,400,300,1
300,20mb,0.5,600m,500,300,1
300,20mb,0.5,600m,400,300,0.9
300,20mb,0.5,600m,500,300,1
310,20mb,0.5,600m,400,310,1
310,20mb,0.5,600m,500,310,1
310,20mb,0.5,600m,400,310,0.9
310,20mb,0.5,600m,500,310,1
310,20mb,0.5,600m,400,310,0.9
310,20mb,0.5,600m,500,310,0.9
310,20mb,0.5,600m,400,310,1
310,20mb,0.5,600m,500,310,1
310,20mb,0.5,600m,400,310,0.9
310,20mb,0.5,600m,500,310,1
310,20mb,0.5,600m,400,310,0.9
310,20mb,0.5,600m,500,310,1
310,20mb,0.5,600m,400,310,1
310,20mb,0.5,600m,500,310,1
310,20mb,0.5,600m,400,309.9,1
310,20mb,0.5,600m,500,309.9,3.8
320,20mb,0.5,600m,400,320,3.4
320,20mb,0.5,600m,500,320,1.3
320,20mb,0.5,600m,400,320,1
320,20mb,0.5,600m,500,320,0.9
320,20mb,0.5,600m,400,320,0.9
320,20mb,0.5,600m,500,320,0.9
320,20mb,0.5,600m,400,320,0.9
320,20mb,0.5,600m,500,320,0.9
320,20mb,0.5,600m,400,320,0.9
320,20mb,0.5,600m,500,320,1.1
320,20mb,0.5,600m,400,320,1
320,20mb,0.5,600m,500,320,0.9
320,20mb,0.5,600m,400,320,1
320,20mb,0.5,600m,500,320,0.9
320,20mb,0.5,600m,400,320,0.9
320,20mb,0.5,600m,500,320,1
330,20mb,0.5,600m,400,330,1
330,20mb,0.5,600m,500,330,0.9
330,20mb,0.5,600m,400,329.9,0.9
330,20mb,0.5,600m,500,330,0.9
330,20mb,0.5,600m,400,330,1
330,20mb,0.5,600m,500,329.9,1
330,20mb,0.5,600m,400,330,0.9
330,20mb,0.5,600m,500,330,0.9
330,20mb,0.5,600m,400,329.9,1
330,20mb,0.5,600m,500,329.9,0.9
330,20mb,0.5,600m,400,330,0.9
330,20mb,0.5,600m,500,330,0.9
330,20mb,0.5,600m,400,329.9,0.9
330,20mb,0.5,600m,500,330,1
330,20mb,0.5,600m,400,330,0.9
330,20mb,0.5,600m,500,330,0.9
340,20mb,0.5,600m,400,340,1
340,20mb,0.5,600m,500,340,0.9
340,20mb,0.5,600m,400,340,0.9
340,20mb,0.5,600m,500,340,1
340,20mb,0.5,600m,400,339.8,1
340,20mb,0.5,600m,500,340,0.9
340,20mb,0.5,600m,400,340,0.9
340,20mb,0.5,600m,500,340,0.9
340,20mb,0.5,600m,400,340,0.9
340,20mb,0.5,600m,500,340,0.9
340,20mb,0.5,600m,400,340,0.9
340,20mb,0.5,600m,500,340,1
340,20mb,0.5,600m,400,340,0.9
340,20mb,0.5,600m,500,340,1.1
340,20mb,0.5,600m,400,340,0.9
340,20mb,0.5,600m,500,340,0.9
350,20mb,0.5,600m,400,350,1
350,20mb,0.5,600m,500,349.9,0.9
350,20mb,0.5,600m,400,350,0.9
350,20mb,0.5,600m,500,350,0.9
350,20mb,0.5,600m,400,350,0.9
350,20mb,0.5,600m,500,349.9,0.9
350,20mb,0.5,600m,400,350,1.2
350,20mb,0.5,600m,500,350,0.9
350,20mb,0.5,600m,400,350,0.9
350,20mb,0.5,600m,500,350,0.9
350,20mb,0.5,600m,400,349.9,0.9
350,20mb,0.5,600m,500,350,0.9
350,20mb,0.5,600m,400,349.9,0.8
350,20mb,0.5,600m,500,349.9,0.9
350,20mb,0.5,600m,400,350,0.9
350,20mb,0.5,600m,500,350,0.9
360,20mb,0.5,600m,400,359.6,0.9
360,20mb,0.5,600m,500,359.9,1.3
360,20mb,0.5,600m,400,359.9,0.9
360,20mb,0.5,600m,500,360,1.2
360,20mb,0.5,600m,400,359.9,0.9
360,20mb,0.5,600m,500,359.9,0.8
360,20mb,0.5,600m,400,359.9,0.9
360,20mb,0.5,600m,500,360,0.9
360,20mb,0.5,600m,400,359.9,0.9
360,20mb,0.5,600m,500,360,1.2
360,20mb,0.5,600m,400,360,0.9
360,20mb,0.5,600m,500,360,0.8
360,20mb,0.5,600m,400,359.9,0.9
360,20mb,0.5,600m,500,359.9,0.8
360,20mb,0.5,600m,400,360,0.9
360,20mb,0.5,600m,500,360,1.1
370,20mb,0.5,600m,400,369.9,0.8
370,20mb,0.5,600m,500,369.9,0.9
370,20mb,0.5,600m,400,369.9,0.8
370,20mb,0.5,600m,500,370,0.8
370,20mb,0.5,600m,400,369.9,0.9
370,20mb,0.5,600m,500,369.9,0.9
370,20mb,0.5,600m,400,370,0.9
370,20mb,0.5,600m,500,369.9,0.9
370,20mb,0.5,600m,400,369.9,0.8
370,20mb,0.5,600m,500,370,1.3
370,20mb,0.5,600m,400,370,2
370,20mb,0.5,600m,500,370,0.9
370,20mb,0.5,600m,400,369.9,1.3
370,20mb,0.5,600m,500,370,0.9
370,20mb,0.5,600m,400,370,0.9
370,20mb,0.5,600m,500,369.9,0.9
380,20mb,0.5,600m,400,379.9,0.8
380,20mb,0.5,600m,500,380,0.8
380,20mb,0.5,600m,400,380,0.9
380,20mb,0.5,600m,500,379.9,0.9
380,20mb,0.5,600m,400,379.9,0.8
380,20mb,0.5,600m,500,379.2,1.1
380,20mb,0.5,600m,400,380,0.9
380,20mb,0.5,600m,500,380,0.8
380,20mb,0.5,600m,400,379.9,0.8
380,20mb,0.5,600m,500,380,1
380,20mb,0.5,600m,400,380,0.9
380,20mb,0.5,600m,500,380,1.1
380,20mb,0.5,600m,400,380,0.8
380,20mb,0.5,600m,500,379.9,0.8
380,20mb,0.5,600m,400,379.9,1
380,20mb,0.5,600m,500,379.9,0.9
390,20mb,0.5,600m,400,389.9,0.8
390,20mb,0.5,600m,500,389.9,0.8
390,20mb,0.5,600m,400,389.9,0.9
390,20mb,0.5,600m,500,389.9,0.8
390,20mb,0.5,600m,400,389.9,0.9
390,20mb,0.5,600m,500,388.2,1.6
390,20mb,0.5,600m,400,389.9,0.9
390,20mb,0.5,600m,500,390,0.9
390,20mb,0.5,600m,400,389.9,0.9
390,20mb,0.5,600m,500,389.9,0.8
390,20mb,0.5,600m,400,390,0.9
390,20mb,0.5,600m,500,390,0.8
390,20mb,0.5,600m,400,389.9,0.9
390,20mb,0.5,600m,500,390,0.8
390,20mb,0.5,600m,400,390,0.8
390,20mb,0.5,600m,500,390,0.9
400,20mb,0.5,600m,400,400,1.2
400,20mb,0.5,600m,500,399.9,0.8
400,20mb,0.5,600m,400,399.9,0.8
400,20mb,0.5,600m,500,400,0.8
400,20mb,0.5,600m,400,400,0.8
400,20mb,0.5,600m,500,399.9,0.8
400,20mb,0.5,600m,400,399.9,0.8
400,20mb,0.5,600m,500,400,1
400,20mb,0.5,600m,400,400,0.8
400,20mb,0.5,600m,500,399.9,0.8
400,20mb,0.5,600m,400,400,0.8
400,20mb,0.5,600m,500,399.9,0.8
400,20mb,0.5,600m,400,400,0.9
400,20mb,0.5,600m,500,400,0.8
400,20mb,0.5,600m,400,399.9,0.9
400,20mb,0.5,600m,500,400,0.9
300,20mb,1,600m,400,300,0.9
300,20mb,1,600m,500,300,0.9
300,20mb,1,600m,400,300,1
300,20mb,1,600m,500,300,0.9
300,20mb,1,600m,400,300,0.7
300,20mb,1,600m,500,300,0.9
300,20mb,1,600m,400,300,0.9
300,20mb,1,600m,500,300,0.9
300,20mb,1,600m,400,300,0.9
300,20mb,1,600m,500,300,1
300,20mb,1,600m,400,300,1
300,20mb,1,600m,500,300,0.9
300,20mb,1,600m,400,300,0.9
300,20mb,1,600m,500,300,1
300,20mb,1,600m,400,300,1
300,20mb,1,600m,500,300,1
310,20mb,1,600m,400,310,1
310,20mb,1,600m,500,310,0.9
310,20mb,1,600m,400,310,1.1
310,20mb,1,600m,500,310,0.9
310,20mb,1,600m,400,310,1
310,20mb,1,600m,500,310,1
310,20mb,1,600m,400,310,1.1
310,20mb,1,600m,500,310,1
310,20mb,1,600m,400,310,0.9
310,20mb,1,600m,500,310,1
310,20mb,1,600m,400,310,0.9
310,20mb,1,600m,500,310,5.2
310,20mb,1,600m,400,310,1
310,20mb,1,600m,500,310,1
310,20mb,1,600m,400,310,1
310,20mb,1,600m,500,310,1
320,20mb,1,600m,400,320,0.9
320,20mb,1,600m,500,320,1
320,20mb,1,600m,400,320,1.1
320,20mb,1,600m,500,320,0.9
320,20mb,1,600m,400,320,0.9
320,20mb,1,600m,500,320,1
320,20mb,1,600m,400,319.5,1.1
320,20mb,1,600m,500,320,1
320,20mb,1,600m,400,320,0.9
320,20mb,1,600m,500,320,0.9
320,20mb,1,600m,400,320,0.9
320,20mb,1,600m,500,320,0.9
320,20mb,1,600m,400,320,0.9
320,20mb,1,600m,500,320,1.6
320,20mb,1,600m,400,320,0.9
320,20mb,1,600m,500,320,1
330,20mb,1,600m,400,330,0.9
330,20mb,1,600m,500,330,0.9
330,20mb,1,600m,400,330,1
330,20mb,1,600m,500,330,0.9
330,20mb,1,600m,400,330,0.9
330,20mb,1,600m,500,330,0.9
330,20mb,1,600m,400,330,0.9
330,20mb,1,600m,500,330,0.9
330,20mb,1,600m,400,330,0.9
330,20mb,1,600m,500,330,0.9
330,20mb,1,600m,400,330,0.9
330,20mb,1,600m,500,329.9,0.9
330,20mb,1,600m,400,329.9,0.9
330,20mb,1,600m,500,330,0.9
330,20mb,1,600m,400,330,1
330,20mb,1,600m,500,329.9,0.9
340,20mb,1,600m,400,340,0.9
340,20mb,1,600m,500,340,0.9
340,20mb,1,600m,400,340,0.9
340,20mb,1,600m,500,340,0.9
340,20mb,1,600m,400,340,1
340,20mb,1,600m,500,340,0.9
340,20mb,1,600m,400,340,1
340,20mb,1,600m,500,340,0.9
340,20mb,1,600m,400,340,0.9
340,20mb,1,600m,500,340,0.9
340,20mb,1,600m,400,340,0.9
340,20mb,1,600m,500,340,0.9
340,20mb,1,600m,400,340,1
340,20mb,1,600m,500,340,1
340,20mb,1,600m,400,340,1
340,20mb,1,600m,500,340,0.9
350,20mb,1,600m,400,349.9,1
350,20mb,1,600m,500,349.9,0.9
350,20mb,1,600m,400,350,0.9
350,20mb,1,600m,500,350,0.9
350,20mb,1,600m,400,350,0.9
350,20mb,1,600m,500,350,0.9
350,20mb,1,600m,400,350,0.9
350,20mb,1,600m,500,350,0.9
350,20mb,1,600m,400,349.9,0.9
350,20mb,1,600m,500,350,0.9
350,20mb,1,600m,400,350,0.9
350,20mb,1,600m,500,350,0.9
350,20mb,1,600m,400,350,0.9
350,20mb,1,600m,500,350,1
350,20mb,1,600m,400,350,1
350,20mb,1,600m,500,349.9,0.9
360,20mb,1,600m,400,360,1
